"BehaviorSpace results (NetLogo 6.2.1)"
"Vacunación-Centralidad.nlogo"
"Vacunación-Centralidad"
"05/08/2022 21:44:12:802 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","porc-iniciales","tipo-iniciales","prob-contagio","num-nodos","[step]","infectados"
"788","3","close","100","500","3","7"
"779","3","between","100","1000","3","3"
"789","3","close","100","500","5","8"
"780","3","between","100","1000","0","0"
"790","3","close","100","500","2","4"
"791","3","close","100","600","7","21"
"793","3","close","100","600","0","0"
"792","3","close","100","600","3","6"
"794","3","close","100","600","3","7"
"797","3","close","100","600","6","26"
"795","3","close","100","600","7","65"
"798","3","close","100","600","7","110"
"796","3","close","100","600","9","76"
"799","3","close","100","600","0","0"
"800","3","close","100","600","8","19"
"802","3","close","100","700","4","22"
"805","3","close","100","700","2","5"
"803","3","close","100","700","0","0"
"804","3","close","100","700","8","47"
"801","3","close","100","700","1","1"
"806","3","close","100","700","7","30"
"808","3","close","100","700","4","21"
"807","3","close","100","700","4","8"
"810","3","close","100","700","2","2"
"809","3","close","100","700","6","48"
"811","3","close","100","800","0","0"
"813","3","close","100","800","4","7"
"812","3","close","100","800","5","15"
"814","3","close","100","800","5","32"
"815","3","close","100","800","8","28"
"817","3","close","100","800","4","17"
"816","3","close","100","800","2","5"
"818","3","close","100","800","5","71"
"819","3","close","100","800","7","42"
"820","3","close","100","800","0","0"
"821","3","close","100","900","8","110"
"823","3","close","100","900","5","66"
"824","3","close","100","900","2","8"
"822","3","close","100","900","0","0"
"826","3","close","100","900","4","30"
"825","3","close","100","900","4","9"
"827","3","close","100","900","0","0"
"828","3","close","100","900","2","2"
"830","3","close","100","900","7","41"
"829","3","close","100","900","0","0"
"831","3","close","100","1000","5","39"
"833","3","close","100","1000","6","33"
"834","3","close","100","1000","5","35"
"841","3","eigen","100","500","1","1"
"842","3","eigen","100","500","5","22"
"832","3","close","100","1000","6","49"
"843","3","eigen","100","500","3","14"
"844","3","eigen","100","500","0","0"
"845","3","eigen","100","500","7","41"
"846","3","eigen","100","500","3","4"
"835","3","close","100","1000","6","59"
"847","3","eigen","100","500","4","6"
"848","3","eigen","100","500","2","5"
"850","3","eigen","100","500","0","0"
"849","3","eigen","100","500","3","4"
"852","3","eigen","100","600","7","74"
"851","3","eigen","100","600","7","72"
"853","3","eigen","100","600","6","67"
"855","3","eigen","100","600","6","48"
"836","3","close","100","1000","6","51"
"854","3","eigen","100","600","8","46"
"856","3","eigen","100","600","0","0"
"859","3","eigen","100","600","5","28"
"860","3","eigen","100","600","0","0"
"858","3","eigen","100","600","4","14"
"857","3","eigen","100","600","10","214"
"861","3","eigen","100","700","0","0"
"864","3","eigen","100","700","6","54"
"862","3","eigen","100","700","4","6"
"863","3","eigen","100","700","12","411"
"865","3","eigen","100","700","11","401"
"866","3","eigen","100","700","9","56"
"868","3","eigen","100","700","6","30"
"867","3","eigen","100","700","0","0"
"869","3","eigen","100","700","7","56"
"870","3","eigen","100","700","0","0"
"871","3","eigen","100","800","7","69"
"872","3","eigen","100","800","5","25"
"873","3","eigen","100","800","0","0"
"874","3","eigen","100","800","5","31"
"875","3","eigen","100","800","4","13"
"876","3","eigen","100","800","0","0"
"877","3","eigen","100","800","7","175"
"878","3","eigen","100","800","8","30"
"880","3","eigen","100","800","7","41"
"881","3","eigen","100","900","4","15"
"879","3","eigen","100","800","2","3"
"882","3","eigen","100","900","8","58"
"884","3","eigen","100","900","7","139"
"883","3","eigen","100","900","3","8"
"885","3","eigen","100","900","8","65"
"886","3","eigen","100","900","10","275"
"887","3","eigen","100","900","6","30"
"888","3","eigen","100","900","0","0"
"889","3","eigen","100","900","4","7"
"837","3","close","100","1000","5","19"
"838","3","close","100","1000","0","0"
"890","3","eigen","100","900","7","40"
"891","3","eigen","100","1000","6","82"
"892","3","eigen","100","1000","3","8"
"893","3","eigen","100","1000","3","4"
"839","3","close","100","1000","4","29"
"896","3","eigen","100","1000","8","66"
"901","4","mayorgrado","100","500","0","0"
"902","4","mayorgrado","100","500","0","0"
"894","3","eigen","100","1000","8","60"
"903","4","mayorgrado","100","500","2","5"
"904","4","mayorgrado","100","500","5","13"
"905","4","mayorgrado","100","500","2","4"
"907","4","mayorgrado","100","500","3","6"
"906","4","mayorgrado","100","500","0","0"
"895","3","eigen","100","1000","2","2"
"908","4","mayorgrado","100","500","1","1"
"909","4","mayorgrado","100","500","6","27"
"910","4","mayorgrado","100","500","1","1"
"911","4","mayorgrado","100","600","4","5"
"912","4","mayorgrado","100","600","4","5"
"914","4","mayorgrado","100","600","1","1"
"915","4","mayorgrado","100","600","1","1"
"913","4","mayorgrado","100","600","5","20"
"916","4","mayorgrado","100","600","4","14"
"917","4","mayorgrado","100","600","3","5"
"919","4","mayorgrado","100","600","5","11"
"920","4","mayorgrado","100","600","0","0"
"897","3","eigen","100","1000","9","478"
"918","4","mayorgrado","100","600","2","8"
"922","4","mayorgrado","100","700","0","0"
"921","4","mayorgrado","100","700","5","13"
"923","4","mayorgrado","100","700","3","5"
"898","3","eigen","100","1000","12","456"
"926","4","mayorgrado","100","700","4","10"
"924","4","mayorgrado","100","700","6","8"
"927","4","mayorgrado","100","700","4","9"
"925","4","mayorgrado","100","700","2","2"
"928","4","mayorgrado","100","700","3","6"
"929","4","mayorgrado","100","700","3","4"
"931","4","mayorgrado","100","800","3","17"
"932","4","mayorgrado","100","800","1","3"
"933","4","mayorgrado","100","800","1","1"
"930","4","mayorgrado","100","700","1","1"
"934","4","mayorgrado","100","800","2","4"
"935","4","mayorgrado","100","800","1","2"
"936","4","mayorgrado","100","800","1","1"
"937","4","mayorgrado","100","800","0","0"
"938","4","mayorgrado","100","800","1","1"
"939","4","mayorgrado","100","800","6","9"
"940","4","mayorgrado","100","800","7","20"
"941","4","mayorgrado","100","900","5","10"
"942","4","mayorgrado","100","900","2","6"
"944","4","mayorgrado","100","900","0","0"
"943","4","mayorgrado","100","900","3","6"
"946","4","mayorgrado","100","900","2","3"
"945","4","mayorgrado","100","900","4","5"
"947","4","mayorgrado","100","900","3","4"
"899","3","eigen","100","1000","8","127"
"949","4","mayorgrado","100","900","0","0"
"950","4","mayorgrado","100","900","4","11"
"948","4","mayorgrado","100","900","0","0"
"951","4","mayorgrado","100","1000","2","2"
"952","4","mayorgrado","100","1000","3","5"
"954","4","mayorgrado","100","1000","0","0"
"955","4","mayorgrado","100","1000","0","0"
"953","4","mayorgrado","100","1000","2","6"
"956","4","mayorgrado","100","1000","3","6"
"957","4","mayorgrado","100","1000","4","11"
"959","4","mayorgrado","100","1000","4","15"
"958","4","mayorgrado","100","1000","0","0"
"960","4","mayorgrado","100","1000","2","2"
"961","4","random","100","500","13","446"
"963","4","random","100","500","11","382"
"962","4","random","100","500","11","474"
"965","4","random","100","500","11","474"
"964","4","random","100","500","11","472"
"966","4","random","100","500","11","468"
"967","4","random","100","500","12","420"
"968","4","random","100","500","11","436"
"971","4","random","100","600","10","300"
"970","4","random","100","500","12","463"
"969","4","random","100","500","11","405"
"973","4","random","100","600","8","552"
"975","4","random","100","600","7","80"
"972","4","random","100","600","13","457"
"974","4","random","100","600","11","530"
"977","4","random","100","600","10","509"
"976","4","random","100","600","10","557"
"980","4","random","100","600","9","495"
"983","4","random","100","700","2","2"
"979","4","random","100","600","13","450"
"978","4","random","100","600","13","546"
"982","4","random","100","700","8","182"
"981","4","random","100","700","10","637"
"986","4","random","100","700","13","575"
"987","4","random","100","700","10","537"
"985","4","random","100","700","10","659"
"984","4","random","100","700","12","633"
"990","4","random","100","700","8","656"
"988","4","random","100","700","14","606"
"989","4","random","100","700","18","659"
"993","4","random","100","800","10","702"
"991","4","random","100","800","10","741"
"992","4","random","100","800","14","718"
"900","3","eigen","100","1000","8","190"
"998","4","random","100","800","11","278"
"994","4","random","100","800","11","747"
"995","4","random","100","800","10","376"
"996","4","random","100","800","12","724"
"997","4","random","100","800","13","726"
"999","4","random","100","800","9","652"
"1001","4","random","100","900","9","797"
"1004","4","random","100","900","10","300"
"1002","4","random","100","900","11","810"
"1000","4","random","100","800","14","711"
"1005","4","random","100","900","14","825"
"1003","4","random","100","900","11","796"
"1007","4","random","100","900","9","790"
"1006","4","random","100","900","12","821"
"1009","4","random","100","900","14","790"
"1008","4","random","100","900","13","797"
"1010","4","random","100","900","12","834"
"1011","4","random","100","1000","11","870"
"1012","4","random","100","1000","16","950"
"1015","4","random","100","1000","11","906"
"1013","4","random","100","1000","14","883"
"1016","4","random","100","1000","12","873"
"1014","4","random","100","1000","13","918"
"1017","4","random","100","1000","12","911"
"1018","4","random","100","1000","14","904"
"1020","4","random","100","1000","12","908"
"1019","4","random","100","1000","12","834"
"1022","4","between","100","500","2","5"
"1024","4","between","100","500","4","10"
"1027","4","between","100","500","5","10"
"1021","4","between","100","500","2","6"
"1023","4","between","100","500","3","4"
"1025","4","between","100","500","2","2"
"1026","4","between","100","500","3","3"
"840","3","close","100","1000","3","5"
"1029","4","between","100","500","2","3"
"1028","4","between","100","500","4","10"
"1030","4","between","100","500","0","0"
"1031","4","between","100","600","0","0"
"1032","4","between","100","600","1","1"
"1034","4","between","100","600","3","9"
"1033","4","between","100","600","1","1"
"1035","4","between","100","600","3","11"
"1038","4","between","100","600","2","4"
"1037","4","between","100","600","0","0"
"1036","4","between","100","600","1","1"
"1039","4","between","100","600","5","10"
"1040","4","between","100","600","2","3"
"1041","4","between","100","700","0","0"
"1043","4","between","100","700","4","7"
"1042","4","between","100","700","1","1"
"1044","4","between","100","700","0","0"
"1046","4","between","100","700","0","0"
"1045","4","between","100","700","0","0"
"1047","4","between","100","700","4","8"
"1048","4","between","100","700","1","1"
"1049","4","between","100","700","2","4"
